1339	Dracula (Bram Stoker's Dracula)	1992	7.7	7.7	3.6	3.4
1340	Bride of Frankenstein	1935	8.9	8.6	3.7	3.8
1341	Burnt Offerings	1976	5.2	0.0	3.1	2.8
1342	Candyman	1992	6.3	5.4	3.0	2.9
1343	Cape Fear	1991	6.9	8.3	3.4	3.5
1344	Cape Fear	1962	6.9	8.3	3.4	3.8
1345	Carrie	1976	8.0	6.4	3.3	3.5
1346	Cat People	1982	6.1	0.0	3.0	3.0
1347	Nightmare on Elm Street, A	1984	7.7	0.0	3.5	3.3
1348	Nosferatu (Nosferatu, eine Symphonie des Grauens)	1922	8.9	8.2	3.9	3.9
1349	Nosferatu in Venice (a.k.a. Vampire in Venice) (Nosferatu a Venezia)	1986	0.0	0.0	0.0	3.2
1350	Omen, The	1976	7.0	0.0	3.5	3.6
1351	Blood and Wine (a.k.a. Blood & Wine)	1996	6.1	6.5	3.0	3.1
1352	Albino Alligator	1996	5.5	5.4	3.0	3.0
1353	Mirror Has Two Faces, The	1996	5.3	0.0	3.5	3.2
1354	Breaking the Waves	1996	8.0	7.8	4.1	3.8
1355	Nightwatch	1997	5.9	5.9	3.3	3.1
1356	Star Trek: First Contact	1996	7.4	7.4	3.5	3.7
1357	Shine	1996	8.0	8.8	3.8	3.9
1358	Sling Blade	1996	8.3	7.9	3.9	4.0
1359	Jingle All the Way	1996	4.0	5.3	2.6	2.6
1360	Identification of a Woman (Identificazione di una donna)	1982	\N	\N	\N	3.3
1361	Paradise Lost: The Child Murders at Robin Hood Hills	1996	8.2	0.0	4.1	4.1
1363	Preacher's Wife, The	1996	5.8	7.2	2.9	3.1
1364	Zero Kelvin (Kjaerlighetens kjotere)	1995	0.0	0.0	0.0	3.5
1365	Ridicule	1996	7.3	8.2	3.8	3.9
1366	Crucible, The	1996	7.2	8.3	3.2	3.4
1367	101 Dalmatians	1996	8.0	7.6	3.3	3.1
1368	Forbidden Christ, The (Il Cristo proibito)	1950	\N	\N	\N	3.6
1369	I Can't Sleep (J'ai pas sommeil)	1994	7.5	0.0	3.4	3.4
1370	Die Hard 2	1990	8.1	6.2	3.9	3.4
1371	Star Trek: The Motion Picture	1979	5.8	4.8	3.1	3.0
1372	Star Trek VI: The Undiscovered Country	1991	6.8	7.1	3.5	3.3
1373	Star Trek V: The Final Frontier	1989	4.0	3.4	2.8	2.8
1374	Star Trek II: The Wrath of Khan	1982	7.8	7.1	3.7	3.7
1375	Star Trek III: The Search for Spock	1984	6.4	6.4	3.3	3.2
1376	Star Trek IV: The Voyage Home	1986	6.8	6.2	3.5	3.5
1377	Batman Returns	1992	6.5	5.8	3.3	3.1
1378	Young Guns	1988	4.6	0.0	3.5	3.3
1379	Young Guns II	1990	4.9	0.0	3.2	3.0
1380	Grease	1978	6.7	5.9	3.7	3.3
1381	Grease 2	1982	6.7	5.9	3.7	1.9
1382	Marked for Death	1990	3.2	0.0	0.0	2.8
1383	Adrenalin: Fear the Rush	1996	1.4	0.0	2.7	2.4
1384	Substance of Fire, The	1996	6.1	0.0	3.0	3.6
1385	Under Siege	1992	6.2	0.0	3.0	3.2
1386	Terror in a Texas Town	1958	0.0	0.0	0.0	2.5
1387	Jaws	1975	8.8	8.5	3.5	3.8
1388	Jaws 2	1978	8.8	8.5	3.5	2.6
1389	Jaws 3-D	1983	2.9	0.0	2.5	1.8
1390	My Fellow Americans	1996	5.2	4.6	3.2	3.3
1391	Mars Attacks!	1996	5.8	5.4	2.8	3.0
1392	Citizen Ruth	1996	6.8	6.0	3.5	3.6
1393	Jerry Maguire	1996	7.4	7.5	3.3	3.6
1394	Raising Arizona	1987	7.6	5.5	3.6	3.9
1395	Tin Men	1987	6.4	0.0	3.1	3.4
1396	Sneakers	1992	6.8	6.4	3.4	3.6
1397	Bastard Out of Carolina	1996	7.1	0.0	0.0	3.5
1398	In Love and War	1996	4.1	3.4	3.0	3.2
1399	Marvin's Room	1996	6.7	6.0	3.2	3.4
1400	Somebody is Waiting	1996	\N	\N	\N	3.4
1401	Ghosts of Mississippi	1996	5.8	6.4	3.4	3.5
1404	Night Falls on Manhattan	1996	6.7	8.0	3.2	3.2
1405	Beavis and Butt-Head Do America	1996	6.2	6.4	3.0	3.0
1406	Judgement in Stone, A (La Ceremonie)	1995	7.7	7.4	3.9	3.6
1407	Scream	1996	7.0	6.6	3.2	3.3
1408	Last of the Mohicans, The	1992	8.0	7.9	3.6	3.7
1409	Michael	1996	7.6	7.9	3.6	3.1
1410	Evening Star, The	1996	4.2	4.2	3.2	3.1
1411	Hamlet	1996	8.2	7.2	3.8	3.9
1412	Some Mother's Son	1996	6.3	6.8	4.0	3.7
1413	Whole Wide World, The	1996	6.9	0.0	3.6	3.6
1414	Mother	1996	7.0	7.4	3.4	3.5
1415	Thieves (Les Voleurs)	1996	7.0	0.0	3.4	3.6
1416	Evita	1996	6.5	6.4	3.1	3.2
1417	Portrait of a Lady, The	1996	5.5	6.2	3.2	3.1
1419	Walkabout	1971	8.1	0.0	3.9	3.9
1420	Message to Love: The Isle of Wight Festival	1996	0.0	0.0	0.0	3.6
1421	Grateful Dead	1995	0.0	0.0	0.0	3.1
1422	Murder at 1600	1997	5.0	5.3	2.9	3.1
1423	Hearts and Minds	1996	0.0	0.0	0.0	3.7
1424	Inside	1996	\N	\N	\N	3.4
1425	Fierce Creatures	1997	5.6	5.6	3.1	3.2
1426	Zeus and Roxanne	1997	4.4	0.0	2.9	2.6
1427	Turbulence	1997	3.2	0.0	2.5	2.6
1428	Angel Baby	1995	\N	\N	\N	3.5
1429	Jackie Chan's First Strike (Police Story 4: First Strike) (Jing cha gu shi IV: Jian dan ren wu)	1996	6.0	0.0	3.0	3.3
1430	Underworld	1996	4.7	4.4	3.6	3.2
1431	Beverly Hills Ninja	1997	3.2	4.6	2.8	2.6
1432	Metro	1997	4.0	3.6	2.6	2.9
1433	Machine, The	1994	4.8	5.0	2.7	2.3
1434	Stranger, The	1994	5.0	4.8	3.1	3.0
1436	Falling in Love Again	1980	\N	\N	\N	3.0
1437	Cement Garden, The	1993	0.0	0.0	0.0	3.7
1438	Dante's Peak	1997	4.9	4.8	2.7	2.8
1439	Meet Wally Sparks	1997	2.5	0.0	2.6	2.4
1440	Amos & Andrew	1993	4.0	3.9	2.7	2.8
1441	Benny & Joon	1993	5.7	5.1	3.6	3.5
1442	Prefontaine	1997	6.4	6.7	3.7	3.4
1443	Tickle in the Heart, A	1996	\N	\N	\N	3.0
1444	Guantanamera	1994	6.9	0.0	3.5	3.5
1445	McHale's Navy	1997	2.2	1.7	2.6	2.3
1446	Kolya (Kolja)	1996	7.8	8.8	4.2	4.0
1447	Gridlock'd	1997	6.8	7.1	3.6	3.2
1448	Fire on the Mountain	1996	\N	\N	\N	3.4
1449	Waiting for Guffman	1996	7.7	7.2	3.9	4.0
1450	Prisoner of the Mountains (Kavkazsky plennik)	1996	7.2	8.3	3.9	3.8
1453	Beautician and the Beast, The	1997	4.6	4.7	2.4	2.5
1454	SubUrbia	1997	6.3	6.4	3.3	3.2
1455	Hotel de Love	1996	5.1	0.0	3.7	3.1
1456	Pest, The	1997	2.3	2.2	2.7	2.3
1457	Fools Rush In	1997	4.8	5.1	3.0	3.1
1458	Touch	1997	4.7	0.0	2.9	3.1
1459	Absolute Power	1997	5.5	6.2	3.2	3.4
1460	That Darn Cat	1997	3.8	0.0	2.5	2.6
1461	Vegas Vacation	1997	3.8	3.2	3.0	2.8
1462	Unforgotten: Twenty-Five Years After Willowbrook	1996	\N	\N	\N	2.7
1463	That Old Feeling	1997	5.0	0.0	3.0	3.1
1464	Lost Highway	1997	6.2	6.0	3.9	3.6
1465	Rosewood	1997	7.1	7.0	3.7	3.6
1466	Donnie Brasco	1997	7.8	7.1	3.7	3.8
1467	Salut cousin!	1996	\N	\N	\N	3.1
1468	Booty Call	1997	4.2	5.4	2.8	2.6
1470	Rhyme & Reason	1997	\N	\N	\N	3.3
1471	Boys Life 2	1997	6.7	0.0	3.3	3.5
1472	City of Industry	1997	5.2	4.7	2.9	3.1
1473	Best Men	1997	8.0	7.8	3.7	3.0
1474	Jungle2Jungle (a.k.a. Jungle 2 Jungle)	1997	4.0	4.2	2.7	2.5
1475	Kama Sutra: A Tale of Love	1996	5.0	5.9	3.5	3.0
1476	Private Parts	1997	0.0	0.0	0.0	3.4
1477	Love Jones	1997	6.4	6.8	4.2	3.3
1479	Saint, The	1997	4.6	4.3	3.1	3.2
1480	Smilla's Sense of Snow	1997	6.0	6.5	3.3	3.3
1482	Van, The	1996	0.0	0.0	0.0	3.4
1483	Crash	1996	7.1	7.1	4.0	2.9
1484	Daytrippers, The	1996	6.4	0.0	3.5	3.7
1485	Liar Liar	1997	6.9	7.5	3.4	3.2
1486	Quiet Room, The	1996	0.0	0.0	0.0	3.4
1487	Selena	1997	6.0	6.2	3.2	3.1
1488	Devil's Own, The	1997	5.3	6.3	3.0	3.1
1489	Cats Don't Dance	1997	6.5	0.0	3.5	2.9
1490	B*A*P*S	1997	3.0	4.9	2.9	2.0
1493	Love and Other Catastrophes	1996	5.5	0.0	3.8	3.5
1495	Turbo: A Power Rangers Movie	1997	3.8	3.8	2.7	1.4
1496	Anna Karenina	1997	7.4	0.0	0.0	3.2
1497	Double Team	1997	3.8	4.8	2.2	2.3
1498	Inventing the Abbotts	1997	5.4	5.4	3.2	3.2
1499	Anaconda	1997	4.7	5.6	2.5	2.1
1500	Grosse Pointe Blank	1997	7.1	6.5	3.7	3.7
1501	Keys to Tulsa	1997	4.1	0.0	2.9	2.4
1502	Kissed	1996	0.0	0.0	0.0	3.4
1503	8 Heads in a Duffel Bag	1997	3.3	0.0	2.6	2.6
1504	Hollow Reed	1996	7.4	0.0	3.1	3.3
1507	Paradise Road	1997	6.0	5.8	3.6	3.5
1508	Traveller	1997	5.1	4.8	2.9	3.3
1509	All Over Me	1997	0.0	0.0	3.0	3.5
1510	Brother's Kiss, A	1997	0.0	0.0	2.9	2.8
1511	Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti)	1997	6.4	0.0	3.5	3.5
1513	Romy and Michele's High School Reunion	1997	6.2	5.9	2.8	3.0
1514	Temptress Moon (Feng Yue)	1996	6.4	6.2	3.5	3.1
1515	Volcano	1997	5.0	4.5	2.7	2.6
1516	Children of the Revolution	1996	6.6	7.0	3.3	3.5
1517	Austin Powers: International Man of Mystery	1997	0.0	0.0	0.0	3.5
1518	Breakdown	1997	7.6	0.0	4.0	3.3
1519	Broken English	1996	6.3	6.2	3.4	3.3
1520	Commandments	1997	7.3	0.0	3.6	2.8
1522	Ripe	1996	4.0	0.0	0.0	2.7
1523	Truth or Consequences, N.M.	1997	4.5	0.0	3.1	2.8
1524	Turning, The	1992	\N	\N	\N	2.7
1525	Warriors of Virtue	1997	4.0	0.0	2.9	2.4
1526	Fathers' Day	1997	4.0	4.8	2.5	2.5
1527	Fifth Element, The	1997	6.3	5.2	3.7	3.7
1528	Intimate Relations	1996	5.2	0.0	3.6	2.8
1529	Nowhere	1997	7.5	7.6	4.0	3.2
1531	Losing Chase	1996	0.0	0.0	0.0	3.4
1532	Sprung	1997	4.2	0.0	3.5	2.5
1533	Promise, The (La Promesse)	1996	7.7	7.7	3.9	3.7
1534	Bonheur, Le	1965	0.0	0.0	0.0	3.3
1535	Love! Valour! Compassion!	1997	6.1	6.5	3.6	3.5
1537	Shall We Dance? (Shall We Dansu?)	1996	7.9	7.6	3.9	4.1
1538	Second Jungle Book: Mowgli & Baloo, The	1997	0.0	0.0	0.0	2.4
1539	Twin Town	1997	5.4	0.0	4.2	3.1
1541	Addicted to Love	1997	5.6	6.0	2.8	3.1
1542	Brassed Off	1996	6.6	6.4	3.5	3.6
1543	Designated Mourner, The	1997	6.2	6.6	3.6	3.0
1544	Lost World: Jurassic Park, The (Jurassic Park 2)	1997	5.6	5.1	3.2	2.9
1545	Ponette	1996	8.1	0.0	4.1	3.9
1546	Schizopolis	1996	6.5	0.0	3.8	3.6
1547	Shiloh	1997	5.1	5.8	3.9	3.3
1548	War at Home, The	1996	\N	\N	\N	3.0
1549	Rough Magic	1995	4.6	0.0	2.9	3.0
1550	Trial and Error	1997	5.0	7.0	2.7	2.8
1551	Buddy	1997	5.4	6.2	2.8	2.6
1552	Con Air	1997	5.7	4.9	3.4	3.2
1553	Late Bloomers	1996	\N	\N	\N	3.3
1554	Pillow Book, The	1996	6.7	0.0	3.8	3.5
1555	To Have, or Not (En avoir (ou pas))	1995	\N	\N	\N	4.0
1556	Speed 2: Cruise Control	1997	3.1	3.2	2.2	1.9
1557	Squeeze	1997	\N	\N	\N	2.7
1558	Sudden Manhattan	1997	5.6	0.0	0.0	2.7
1559	Next Step, The	1997	\N	\N	\N	3.0
1561	Wedding Bell Blues	1996	4.0	0.0	3.3	3.1
1562	Batman & Robin	1997	0.0	0.0	0.0	2.2
1563	Dream With the Fishes	1997	6.1	0.0	3.7	3.3
1564	For Roseanna (Roseanna's Grave)	1997	5.8	0.0	3.6	3.5
1565	Head Above Water	1996	0.0	0.0	0.0	2.8
1566	Hercules	1997	7.0	6.8	3.2	3.3
1567	Last Time I Committed Suicide, The	1997	0.0	0.0	0.0	2.9
1568	MURDER and murder	1996	\N	\N	\N	3.0
1569	My Best Friend's Wedding	1997	6.5	5.9	3.3	3.3
1570	Tetsuo II: Body Hammer	1992	0.0	0.0	3.4	3.2
1571	When the Cat's Away (Chacun cherche son chat)	1996	7.3	0.0	3.8	3.6
1572	Contempt (Mepris, Le)	1963	8.4	8.1	4.1	3.8
1573	Face/Off	1997	7.9	8.4	3.5	3.3
1574	Fall	1997	6.2	5.8	3.8	3.0
1575	Gabbeh	1996	7.1	7.9	3.7	3.5
1577	Mondo	1996	\N	\N	\N	3.3
1578	Innocent Sleep, The	1996	\N	\N	\N	2.6
1579	For Ever Mozart	1996	\N	\N	\N	3.1
1580	Men in Black	1997	7.5	7.3	3.5	3.6
1581	Out to Sea	1997	5.3	0.0	3.0	2.8
1582	Wild America	1997	4.5	4.9	2.9	3.1
1583	Simple Wish, A	1997	4.6	0.0	2.7	2.7
1584	Contact	1997	6.8	6.5	3.1	3.7
1585	Love Serenade	1996	6.9	0.0	3.6	3.3
1586	G.I. Jane	1997	6.0	6.4	3.0	3.0
1587	Conan the Barbarian	1982	6.4	0.0	3.1	3.2
1588	George of the Jungle	1997	5.3	6.2	2.9	2.7
1589	Cop Land	1997	6.5	6.1	3.1	3.3
1590	Event Horizon	1997	4.3	5.2	3.2	2.8
1591	Spawn	1997	4.0	4.2	2.8	2.6
1592	Air Bud	1997	4.9	0.0	2.6	2.3
1593	Picture Perfect	1997	5.4	5.2	2.7	2.9
1594	In the Company of Men	1997	7.9	7.9	3.7	3.7
1595	Free Willy 3: The Rescue	1997	4.7	0.0	2.8	1.7
1596	Career Girls	1997	7.1	8.4	3.6	3.4
1597	Conspiracy Theory	1997	6.2	6.1	3.2	3.3
1598	Desperate Measures	1998	4.1	3.8	2.9	2.8
1599	Steel	1997	5.8	0.0	3.6	1.6
1600	She's So Lovely	1997	6.0	6.9	3.2	2.8
1601	Hoodlum	1997	5.5	7.2	3.3	2.9
1602	Leave It to Beaver	1997	4.0	4.4	2.6	2.0
1603	Mimic	1997	6.3	6.3	2.7	2.8
1604	Money Talks	1997	\N	\N	\N	2.9
1605	Excess Baggage	1997	4.5	4.7	2.5	2.6
1606	Kull the Conqueror	1997	3.6	0.0	2.6	2.4
1608	Air Force One	1997	7.0	7.1	3.2	3.3
1609	One Eight Seven (a.k.a. 187)	1997	5.2	5.4	3.3	3.0
1610	Hunt for Red October, The	1990	7.8	0.0	3.6	3.9
1611	My Own Private Idaho	1991	7.0	8.7	3.6	3.4
1612	Kiss Me, Guido	1997	5.4	5.8	3.1	3.2
1613	Star Maps	1997	5.0	0.0	3.1	3.1
1614	In & Out	1997	6.9	8.0	2.9	3.2
1615	Edge, The	1997	6.3	6.4	3.2	3.5
1616	Peacemaker, The	1997	6.0	5.4	2.8	3.0
1617	L.A. Confidential	1997	8.6	8.1	3.7	4.1
1619	Seven Years in Tibet	1997	6.3	6.2	3.4	3.4
1620	Kiss the Girls	1997	5.4	5.4	3.3	3.4
1621	Soul Food	1997	6.3	6.4	3.6	3.2
1622	Kicked in the Head	1997	4.1	0.0	3.1	2.4
1623	Wishmaster	1997	3.4	2.9	2.8	2.5
1624	Thousand Acres, A	1997	4.3	3.7	3.0	3.1
1625	Game, The	1997	7.2	7.2	3.5	3.8
1626	Fire Down Below	1997	3.3	3.3	2.6	2.4
1627	U Turn	1997	6.1	5.2	3.1	3.1
1628	Locusts, The	1997	6.8	0.0	3.6	2.6
1629	MatchMaker, The	1997	5.6	0.0	3.3	3.2
1630	Lay of the Land, The	1997	\N	\N	\N	2.1
1631	Assignment, The	1997	5.8	6.2	3.3	3.4
1632	Smile Like Yours, A	1997	0.0	0.0	0.0	2.4
1633	Ulee's Gold	1997	8.0	7.9	3.4	3.7
1635	Ice Storm, The	1997	7.6	7.3	3.6	3.8
1636	Stag	1997	4.4	0.0	0.0	2.6
1639	Chasing Amy	1997	7.5	7.4	3.5	3.7
1640	How to Be a Player	1997	3.0	0.0	3.4	2.6
1641	Full Monty, The	1997	7.6	7.6	3.3	3.7
1642	Indian Summer (a.k.a. Alive & Kicking)	1996	6.7	0.0	3.2	3.1
1643	Mrs. Brown (Her Majesty, Mrs. Brown)	1997	7.3	7.6	3.7	3.9
1644	I Know What You Did Last Summer	1997	5.3	5.7	2.8	2.5
1645	Devil's Advocate, The	1997	6.2	5.8	3.4	3.5
1646	Rocket Man	1997	3.9	5.7	3.0	2.7
1647	Playing God	1997	4.1	4.7	2.9	2.8
1648	House of Yes, The	1997	5.9	6.3	3.7	3.6
1649	Fast, Cheap & Out of Control	1997	8.1	0.0	3.9	3.9
1650	Washington Square	1997	7.2	7.6	3.4	3.5
1651	Telling Lies in America	1997	6.1	5.8	3.0	3.1
1652	Year of the Horse	1997	5.7	5.4	3.7	2.8
1653	Gattaca	1997	7.1	6.1	3.5	3.7
1654	FairyTale: A True Story	1997	6.2	6.7	3.3	3.3
1655	Phantoms	1998	5.0	4.6	3.7	2.5
1656	Swept from the Sea	1997	5.6	5.0	3.7	3.1
1657	Wonderland	1997	5.0	4.5	3.3	3.3
1658	Life Less Ordinary, A	1997	5.5	4.3	3.1	3.2
1659	Hurricane Streets	1997	7.0	7.3	3.7	3.0
1660	Eve's Bayou	1997	7.5	7.9	3.9	3.6
1661	Switchback	1997	4.8	4.2	3.0	3.1
1662	Gang Related	1997	5.6	0.0	3.6	2.8
1663	Stripes	1981	6.6	0.0	0.0	3.7
1664	Nenette and Boni (Nenette et Boni)	1996	\N	\N	\N	3.2
1665	Bean	1997	5.3	5.9	2.9	2.8
1666	Hugo Pool	1997	3.4	0.0	3.0	2.6
1667	Mad City	1997	5.3	4.9	2.9	2.8
1668	One Night Stand	1997	5.0	6.1	2.9	2.9
1669	Tango Lesson, The	1997	6.0	0.0	3.7	3.4
1670	Welcome To Sarajevo	1997	6.9	7.6	3.5	3.5
1671	Deceiver	1997	5.4	6.0	3.2	3.2
1672	Rainmaker, The	1997	6.9	7.0	3.3	3.6
1673	Boogie Nights	1997	8.1	8.8	3.5	3.7
1674	Witness	1985	8.1	0.0	3.5	3.9
1675	Incognito	1997	5.1	0.0	0.0	3.1
1676	Starship Troopers	1997	6.0	6.3	3.0	3.2
1677	Critical Care	1997	6.3	7.2	2.8	2.6
1678	Joy Luck Club, The	1993	6.9	6.9	3.7	3.7
1679	Chairman of the Board	1998	2.4	0.0	0.0	1.8
1680	Sliding Doors	1998	6.3	5.9	3.4	3.6
1681	Mortal Kombat: Annihilation	1997	2.5	2.5	2.5	2.0
1682	Truman Show, The	1998	8.2	7.9	3.4	3.8
1683	Wings of the Dove, The	1997	7.8	9.1	3.7	3.7
1684	Mrs. Dalloway	1997	6.4	7.3	3.3	3.5
1685	I Love You, I Love You Not	1996	5.4	0.0	0.0	3.0
1686	Red Corner	1997	5.1	5.0	3.0	3.1
1687	Jackal, The	1997	4.2	0.0	3.1	3.1
1688	Anastasia	1997	7.1	7.1	3.2	3.3
1689	Man Who Knew Too Little, The	1997	5.4	4.9	3.0	3.2
1690	Alien: Resurrection	1997	5.0	5.8	3.1	3.0
1692	Alien Escape	1995	\N	\N	\N	2.3
1693	Amistad	1997	6.9	6.6	3.5	3.6
1694	Apostle, The	1997	8.0	8.0	3.6	3.7
1695	Artemisia	1997	6.3	6.4	3.4	3.5
1696	Bent	1997	6.3	4.8	3.8	3.5
1697	Bang	1995	\N	\N	\N	2.3
1698	Boys, Les	1997	0.0	0.0	0.0	2.7
1699	Butcher Boy, The	1997	7.5	7.8	3.7	3.6
1701	Deconstructing Harry	1997	7.2	7.5	3.6	3.4
1702	Flubber	1997	3.7	4.3	2.8	2.6
1703	For Richer or Poorer	1997	3.7	4.4	2.7	2.7
1704	Good Will Hunting	1997	8.0	7.9	3.9	4.0
1705	Guy	1997	\N	\N	\N	2.1
1706	Tar	1996	\N	\N	\N	1.8
1707	Home Alone 3	1997	4.3	5.0	2.6	1.8
1708	Ill Gotten Gains	1997	0.0	0.0	0.0	1.9
1709	Legal Deceit	1997	\N	\N	\N	2.4
1710	Man of Her Dreams (a.k.a. The Fiance)	1997	0.0	0.0	0.0	1.7
1711	Midnight in the Garden of Good and Evil	1997	6.2	6.4	3.3	3.2
1713	Mouse Hunt	1997	5.3	4.8	2.8	2.9
1714	Never Met Picasso	1996	0.0	0.0	0.0	2.5
1715	Office Killer	1997	3.2	0.0	3.0	2.5
1716	Other Voices, Other Rooms	1995	0.0	0.0	0.0	2.6
1717	Scream 2	1997	6.8	7.4	2.9	2.8
1718	Stranger in the House	1997	\N	\N	\N	2.9
1719	Sweet Hereafter, The	1997	8.8	8.6	4.0	4.0
1720	Time Tracers	1995	\N	\N	\N	2.4
1721	Titanic	1997	7.4	6.6	3.3	3.3
1722	Tomorrow Never Dies	1997	5.9	4.8	3.1	3.3
1723	Twisted	1996	2.9	3.2	2.8	2.7
1724	Full Speed (A toute vitesse)	1996	\N	\N	\N	2.7
1725	Education of Little Tree, The	1997	6.3	6.5	3.6	3.4
1726	Postman, The	1997	3.8	3.0	2.8	2.9
1727	Horse Whisperer, The	1998	6.9	6.8	3.2	3.1
1728	Winter Guest, The	1997	6.5	7.2	3.6	3.4
1729	Jackie Brown	1997	7.3	6.3	3.5	3.7
1730	Kundun	1997	7.3	6.7	3.7	3.7
1731	Mr. Magoo	1997	2.3	2.3	2.3	1.8
1732	Big Lebowski, The	1998	7.1	6.1	4.0	3.9
1733	Afterglow	1997	6.8	7.4	3.0	3.3
1734	My Life in Pink (Ma vie en rose)	1997	7.4	7.6	4.1	4.0
1735	Great Expectations	1998	5.4	5.4	3.4	3.2
1738	Vermin	1998	\N	\N	\N	2.7
1739	3 Ninjas: High Noon On Mega Mountain	1998	0.0	0.0	2.5	1.5
1740	Men of Means	1999	\N	\N	\N	2.2
1742	Caught Up	1998	4.1	0.0	3.1	2.4
1743	Arguing the World	1998	6.8	0.0	3.1	3.2
1744	Firestorm	1998	0.0	0.0	0.0	2.5
1746	Senseless	1998	3.4	0.0	2.8	2.7
1747	Wag the Dog	1997	7.4	7.5	3.4	3.5
1748	Dark City	1998	0.0	0.0	0.0	3.8
1749	Leading Man, The	1996	6.4	0.0	3.6	3.1
1750	Star Kid	1997	5.3	0.0	2.5	2.3
1752	Hard Rain	1998	\N	\N	\N	2.8
1753	Half Baked	1998	4.2	0.0	3.4	3.2
1754	Fallen	1998	5.3	5.1	3.4	3.5
1755	Shooting Fish	1997	5.8	5.2	3.5	3.5
1756	Prophecy II, The	1998	4.7	0.0	0.0	2.7
1757	Fallen Angels (Duo luo tian shi)	1995	7.9	0.0	4.0	3.9
1759	Four Days in September (O Que e Isso, Companheiro?)	1997	6.2	6.2	3.5	3.7
1760	Spice World	1997	4.5	5.1	2.1	1.7
1762	Deep Rising	1998	4.2	3.9	2.8	2.8
1764	Tainted	1998	\N	\N	\N	2.7
1765	Letter From Death Row, A	1998	0.0	0.0	0.0	2.2
1767	Music From Another Room	1998	5.0	0.0	0.0	3.2
1768	Mother and Son (Mat i syn)	1997	\N	\N	\N	3.1
1769	Replacement Killers, The	1998	5.4	6.0	3.0	3.1
1770	B. Monkey	1998	5.6	0.0	3.1	2.8
1771	Night Flier	1997	0.0	0.0	2.8	2.6
1772	Blues Brothers 2000	1998	5.1	5.5	2.7	2.4
1773	Tokyo Fist (Tokyo ken)	1995	0.0	0.0	0.0	3.0
1774	Mass Transit	1998	5.2	0.0	3.1	1.8
1776	Ride	1998	6.6	6.7	3.1	2.0
1777	Wedding Singer, The	1998	6.1	5.8	3.5	3.4
1779	Sphere	1998	4.0	3.8	2.7	2.8
1780	Ayn Rand: A Sense of Life	1997	5.8	0.0	3.4	3.2
1781	Further Gesture, A	1996	0.0	0.0	0.0	2.9
1782	Little City	1998	0.0	0.0	0.0	2.8
1783	Palmetto	1998	5.1	5.2	2.7	2.9
1784	As Good As It Gets	1997	7.2	7.3	3.5	3.8
1785	King of New York	1990	6.0	6.2	3.7	3.5
1787	Paralyzing Fear: The Story of Polio in America, A	1998	\N	\N	\N	3.5
1788	Men with Guns	1997	7.6	0.0	3.9	3.8
1789	Sadness of Sex, The	1995	0.0	0.0	0.0	2.4
1791	Twilight	1998	5.5	5.9	4.1	3.0
1792	U.S. Marshals	1998	4.9	5.0	3.2	3.2
1793	Welcome to Woop-Woop	1997	3.8	0.0	3.4	2.7
1794	Love and Death on Long Island	1997	8.0	8.3	3.2	3.5
1795	Callejon de los milagros, El	1995	0.0	0.0	0.0	3.0
1796	In God's Hands	1998	2.9	0.0	0.0	2.6
1797	Everest	1998	7.7	0.0	3.5	3.9
1798	Hush	1998	3.4	3.2	2.9	2.5
1799	Suicide Kings	1997	5.4	5.4	3.4	3.5
1801	Man in the Iron Mask, The	1998	5.4	6.2	3.1	3.0
1804	Newton Boys, The	1998	6.3	5.7	2.9	2.9
1805	Wild Things	1998	6.9	6.4	3.4	3.3
1806	Paulie	1998	6.1	5.9	2.8	2.8
1807	Cool, Dry Place, A	1998	5.5	0.0	3.2	3.3
1809	Fireworks (Hana-bi)	1997	8.2	0.0	4.3	4.0
1810	Primary Colors	1998	7.2	6.7	3.0	3.5
1811	Niagara, Niagara	1997	6.2	0.0	0.0	3.2
1812	Wide Awake	1998	4.9	4.6	3.3	3.1
1814	Price Above Rubies, A	1998	5.9	5.7	3.1	3.3
1815	Eden	1997	8.2	0.0	4.0	2.8
1816	Two Girls and a Guy	1997	5.6	6.4	2.8	2.9
1817	No Looking Back	1998	5.3	5.4	3.5	2.8
1819	Storefront Hitchcock	1997	7.5	0.0	0.0	3.8
1820	Proposition, The	1998	7.3	7.4	3.6	2.9
1821	Object of My Affection, The	1998	5.8	5.6	3.0	3.1
1822	Meet the Deedles	1998	2.4	3.0	2.6	1.8
1824	Homegrown	1998	5.9	0.0	3.0	3.1
1825	Player's Club, The	1998	5.0	6.3	3.6	2.7
1826	Barney's Great Adventure	1998	0.0	0.0	0.0	1.2
1827	Big One, The	1997	7.9	6.8	3.4	3.9
1829	Chinese Box	1997	6.4	6.6	3.3	3.1
1830	Follow the Bitch	1996	\N	\N	\N	2.4
1831	Lost in Space	1998	4.6	5.3	2.5	2.6
1832	Heaven's Burning	1997	0.0	0.0	2.9	2.6
1833	Mercury Rising	1998	4.2	4.6	3.0	3.0
1834	Spanish Prisoner, The	1997	7.4	7.2	3.7	3.9
1835	City of Angels	1998	0.0	0.0	0.0	3.2
1836	Last Days of Disco, The	1998	6.3	7.4	3.2	3.3
1837	Odd Couple II, The	1998	4.4	4.1	3.1	2.6
1839	My Giant	1998	4.8	4.5	2.6	2.3
