movie_id,director_name
2806,Kevin Williamson
2807,Mic Rodgers
2808,Roland Emmerich
2809,Jeff Franklin
2810,Satoshi Kon
2811,Melvin James
2812,Michael Rymer
2813,John Antonelli
2814,Frank R. Strayer
2815,Sidney J. Furie
2816,Sidney J. Furie
2817,John Glen
2818,Sidney J. Furie
2819,Sydney Pollack
2820,Kenneth Branagh
2821,Daniel Bressanutti
2822,John McTiernan
2823,Fritz Lang
2824,Nanette Burstein
2825,Rubi Zack
2826,John McTiernan
2827,Rand Ravich
2829,Albert Brooks
2830,Goran Paskaljevic
2831,Kevin Brodie
2832,Chris Menges
2833,Claude Berri
2834,Nick Hamm
2835,Hugh Johnson
2836,Michael Corrente
2837,Rose Troche
2839,Ziad Doueiri
2840,Rupert Wainwright
2841,David Koepp
2842,Mike Barker
2843,Emir Kusturica
2844,Hampton Fancher
2845,Marc Levin
2846,Masanori Hata
2847,Howard Hawks
2848,Oliver Parker
2849,Steve Rash
2850,Penelope Spheeris
2851,Farrah Fawcett
2852,Norman Jewison
2853,Alfred Sole
2854,S.F. Brownrigg
2855,Adam Curtis
2856,William Castle
2857,George Dunning
2858,Sam Mendes
2859,Jonathan Demme
2860,Les Mayfield
2861,Sam Raimi
2862,Tinto Brass
2863,Richard Lester
2864,Shari Springer Berman
2865,Allison Anders
2866,Steve Rash
2867,Tom Holland
2868,Tommy Lee Wallace
2869,Christian Vincent
2870,Gene Saks
2871,John Boorman
2872,John Boorman
2873,Paul Auster
2874,George Abbott
2875,Jon Amiel
2876,Don Bluth
2877,Ken Russell
2878,Tom DeSimone
2879,Jackie Chan
2880,Jackie Chan
2881,Bruce Beresford
2882,Peter Kassovitz
2883,Lawrence Kasdan
2884,Bruce McCulloch
2885,Audrey Wells
2886,Gary Halvorson
2887,Kevin Elders
2888,Eleanor Lindo
2889,Jay Roach
2890,David O. Russell
2891,Mark Illsley
2892,Abel Ferrara
2893,Jake Scott
2894,Catherine Breillat
2895,Bernard McEveety (II)
2896,Edward Dmytryk
2897,Federico Fellini
2898,George A. Romero
2899,Dave Fleischer
2900,George A. Romero
2901,Don Coscarelli
2902,Morgan J. Freeman
2903,Anthony Perkins
2904,Stanley Donen
2905,Akira Kurosawa
2906,Sydney Pollack
2907,Bruce McCulloch
2908,Kimberly Peirce
2910,Cedric Kahn
2911,Jose Luis Garci
2912,Steven Soderbergh
2913,Jeff Abugov
2914,Mickey Liddell
2915,Paul Brickman
2916,Paul Verhoeven
2917,Lawrence Kasdan
2918,John Hughes
2919,Peter Weir
2920,Marcel Carne
2921,Clint Eastwood
2922,Ted Post
2923,Jonathan Demme
2924,Chia-Liang Liu
2925,Bernardo Bertolucci
2926,Adam Shankman
2927,David Lean
2928,John Byrum
2929,Krzysztof Kieslowski
2931,Emir Kusturica
2932,Terrence Malick
2933,Louis Malle
2934,Carlos Saura
2935,Preston Sturges
2936,Preston Sturges
2937,Preston Sturges
2938,Eliseo Subiela
2939,Henry Hathaway
2940,Charles Vidor
2941,Joshua Logan
2942,Adrian Lyne
2943,Regis Wargnier
2944,Robert Aldrich
2945,James Bridges
2946,Richard Lester
2947,Guy Hamilton
2948,Terence Young
2949,Terence Young
2950,Randal Kleiser
2951,Sergio Leone
2952,Paul Thomas Anderson
2953,Chris Columbus
2954,Jamaa Fanaka
2955,Jamaa Fanaka
2956,Director Ridley Scott
2958,Valerie Red-Horse
2959,David Fincher
2960,Thom Fitzgerald
2961,Rob Reiner
2962,Bobby Farrelly
2963,Frank Whaley
2964,Harmony Korine
2965,Robert Marcarelli
2966,David Lynch
2967,Mervyn LeRoy
2968,Terry Gilliam
2969,Claude Lelouch
2970,Werner Herzog
2971,Bob Fosse
2972,Yimou Zhang
2973,Woody Allen
2974,Frank R. Strayer
2975,Stefan Schwartz
2976,Martin Scorsese
2977,Antonio Banderas
2978,Damon Santostefano
2979,Michael Cristofer
2981,Philippe Mora
2982,Andrew Davis
2983,Sidney J. Furie
2984,Bruce Brown
2985,Paul Verhoeven
2986,Irvin Kershner
2987,Robert Zemeckis
2988,Jonathan Demme
2989,John Glen
2990,John Glen
2991,Guy Hamilton
2992,George Pavlou
2993,Terence Young
2994,Charles Chaplin
2995,William Malone
2996,Wes Craven
2997,Spike Jonze
2998,Eric Styles
2999,Adam Abraham
3000,Hayao Miyazaki
3001,Donal Lardner Ward
3002,Werner Herzog
3003,Radu Mihaileanu
3004,Gary Sinyor
3005,Phillip Noyce
3006,Spike Lee
3007,Chris Smith
3008,Don McKellar
3010,Jean-Pierre Dardenne
3011,Sydney Pollack
3012,Bonnie Hill
3013,Brian Yuzna
3014,Cicely Tyson
3015,Michael Crichton
3016,George A. Romero
3017,Michael Gornick
3018,Stuart Gordon
3019,Gus Van Sant
3020,Joel Schumacher
3021,Tobe Hooper
3022,Clyde Bruckman
3024,Joe Dante
3025,Arnold Laven
3026,George Roy Hill
3027,George Roy Hill
3028,John Allison
3029,Bruce Malmuth
3030,Akira Kurosawa
3031,Darren Lynn Bousman
3032,Boris Sagal
3033,Mel Brooks
3034,Kevin Reynolds
3035,John Ford
3036,Jean-Jacques Annaud
3037,Arthur Penn
3038,Elia Kazan
3039,John Landis
3040,Ivan Reitman
3041,Ken Wiederhorn
3042,George Mendeluk
3043,Bob Logan
3044,Kenneth Branagh
3045,Kenneth Branagh
3046,Maria Maggenti
3047,Peter Duffell
3048,Steve Rash
3049,Richard Lester
3050,Craig Bolotin
3051,Wayne Wang
3052,Kevin Smith
3053,Luc Besson
3054,Kunihiko Yuyama
3055,Atom Egoyan
3056,Richard Shepard
3057,Daniel Pyne
3058,Franklin J. Schaffner
3060,Alan Parker
3061,Mark Sandrich
3062,Andrew Marton
3063,Katt Shea
3064,Kurt Voss
3065,Steve Oedekerk
3066,Richard Fleischer
3067,Pedro Almodovar
3068,Sidney Lumet
3069,Paul Newman
3070,W.D. Richter
3071,Ramon Menendez
3072,Norman Jewison
3073,Claudia Carey
3074,Sydney Pollack
3075,Roman Polanski
3076,Billy Wilder
3077,Michael Apted
3078,Barry Levinson
3079,Patricia Rozema
3081,Tim Burton
3082,Ventura Pons
3083,Pedro Almodovar
3085,Jean Rollin
3086,Charley Rogers
3087,Richard Donner
3088,Joel Hopkins
3089,Vittorio De Sica
3090,John Sayles
3091,Akira Kurosawa
3092,Hiroshi Inagaki
3093,Robert Altman
3094,James Ivory
3095,John Ford
3096,Gregory La Cava
3097,Ernst Lubitsch
3098,Barry Levinson
3099,Hal Ashby
3100,Robert Redford
3101,Adrian Lyne
3102,Richard Marquand
3103,Martin Ritt
3104,Martin Brest
3105,Penny Marshall
3106,Alan Parker
3107,Ron Howard
3108,Terry Gilliam
3109,Courtney Hunt
3110,Niki Caro
3111,Robert Benton
3112,Tom Moore
3113,Peter Hyams
3114,John Lasseter
3115,Michael Radford
3116,Mike Figgis
3117,Ang Lee
3118,Gavin O'Conner
3119,Mario Bava
3120,Jonathan Lynn
3121,Ida Lupino
3122,Michael Curtiz
3124,Anjelica Huston
3125,Neil Jordan
3126,Neil Jordan
3127,Jane Campion
3128,Scott Elliott (II)
3129,Woody Allen
3130,Brian DePalma
3131,Victor Mignatti
3132,Jean Negulesco
3133,Edward Buzzell
3134,Jean Renoir
3135,Lewis John Carlino
3136,George W. George
3137,Andrew V. McLaglen
3138,William Porter
3139,Robert F. Hill
3140,Buster Keaton
3141,Jack Nicholson
3142,Phil Joanou
3143,John Boorman
3144,Frank Tashlin
3145,Tim Robbins
3146,Eddie Griffin
3147,Frank Darabont
3148,Lasse Hallstroem
3149,John Mallory Asher
3150,Lexi Alexander
3151,Roland West
3152,Peter Bogdanovich
3153,Nathan Juran
3154,Frank Lloyd
3155,Andy Tennant
3156,Chris Columbus
3157,Rob Minkoff
3158,Chen Kaige
3159,James Algar
3160,Paul Thomas Anderson
3161,Martha Fiennes
3162,Matthew Warchus
3163,Mike Leigh
3165,Takeshi Kitano
3166,Robert Ellis Miller
3167,Mike Nichols
3168,Dennis Hopper
3169,John Schlesinger
3171,Jack Clayton
3172,Mario Bava
3173,Oliver Stone
3174,Milos Forman
3175,Dean Parisot
3176,Anthony Minghella
3177,Steve Carr
3178,John Ford
3179,Alan Parker
3180,Ron Shelton
3181,Julie Taymor
3182,Errol Morris
3183,Agnieszka Holland
3184,Brian DePalma
3185,Scott Hicks
3186,James Mangold
3188,Aviva Kempner
3189,Jay Russell
3190,Walter Hill
3191,Marion Hansel
3192,Santosh Sivan
3193,Peter Jackson
3194,Sydney Pollack
3195,John S. Robertson
3196,Billy Wilder
3197,Peter Hyams
3198,Franklin J. Schaffner
3199,George Sidney
3200,Hal Ashby
3201,Bob Rafelson
3202,Werner Herzog
3203,Phillip Noyce
3204,Franklin J. Schaffner
3205,Mario Bava
3206,Taylor Hackford
3207,Henry King
3208,Gene Quintano
3209,Charles Vidor
3210,Amy Heckerling
3211,Fred Schepisi
3213,Eric Radomski
3214,John Badham
3215,Stuart Rosenberg
3216,Jesus Franco
3217,William A. Wellman
3218,Todd Haynes
3219,John Schlesinger
3220,Curtis Harrington
3221,Peter Greenaway
3222,Mark Dornford-May
3223,Peter Greenaway
3224,Hiroshi Teshigahara
3225,Kris Isacsson
3226,Robert Mugge
3230,Ronald Neame
3231,Herbert Blache
3232,Buster Keaton
3235,Art Linson
3237,Mikael Kristersson
3238,Stephan Elliott
3239,Andrew Bergman
3240,Kevin Allen
3241,Khyentse Norbu
3242,Alejandro Springall
3243,Les Mayfield
3244,Herbert Ross
3245,Mikhail Kalatozov
3246,Spike Lee
3247,Emile Ardolino
3248,Bill Duke
3249,Curtis Hanson
3250,Frank Marshall
3251,Norman Jewison
3252,Martin Brest
3253,Penelope Spheeris
3254,Stephen Surjik
3255,Ed Kaplan
3256,Phillip Noyce
3257,Mick Jackson
3258,Dan Lund
3259,Ron Howard
3260,James Ivory
3261,Cameron Crowe
3262,David Lynch
3263,Ron Shelton
3264,Fran Rubel Kuzui
3265,John Woo
3266,Andre Bonzel
3267,Robert Rodriguez
3268,Roger Spottiswoode
3269,Steve Miner
3270,Paul Michael Glaser
3271,Gary Sinise
3272,Abel Ferrara
3273,Wes Craven
3274,Barbet Schroeder
3275,Troy Duffy
3276,Eric Blakeney
3278,Monika Treut
3280,Ben Affleck
3281,Susan Muska
3282,Richard Spence
3283,Director:John Cassavetes
3284,Anthony Harvey
3285,Danny Boyle
3286,Chris Koch
3287,Jun Falkenstein
3289,Yimou Zhang
3292,Joseph H. Lewis
3293,Lynn Hershmann-Leeson
3294,Tobe Hooper
3295,Ken Loach
3296,James Clavell
3298,Ben Younger
3300,David Twohy
3301,Jonathan Lynn
3302,Jasmin Dizdar
3303,Steven Okazaki
3304,C.B. Harding
3305,Edgar G. Ulmer
3307,Charles Chaplin
3308,Garry Marshall
3309,Charles Chaplin
3310,John G. Avildsen
3311,Anthony Mann
3313,Michael Miller
3314,Alan Hale Jr.
3315,H. Bruce Humberstone
3316,John Frankenheimer
3317,Curtis Hanson
3318,Rod Lurie
3319,Eric Mendelsohn
3320,Anders W. Berthelsen
3322,D.J. Pooh
3323,Pontus Loewenhielm
3324,Nick Gomez
3325,John Schlesinger
3326,Mike Nichols
3327,Barry Blaustein
3328,Jim Jarmusch
3329,John Duigan
3330,Elia Kazan
3331,George Bowers
3332,James Algar
3333,Robert Aldrich
3334,John Huston
3335,Brett C. Leonard
3336,Kevin Brownlow
3337,Michael Winner
3338,Al Reinert
3339,Sam Peckinpah
3340,Edward Wood
3341,George Cukor
3342,Alan Parker
3343,Roger Vadim
3344,Herschell Gordon Lewis
3345,Winston Hibler
3347,Carroll Ballard
3348,Laslo Benedek
3349,George Marshall
3350,Daniel Petrie
3351,Herschell Gordon Lewis
3352,Jason Freeland
3353,Aileen Ritchie
3354,Wojciech Wojcik
3355,Roman Polanski
3357,Regis Wargnier
3358,Albert Brooks
3359,Peter Yates
3360,David Anspaugh
3361,Ron Shelton
3362,Sidney Lumet
3363,George Lucas
3364,John Huston
3365,John Ford
3367,Andrew V. McLaglen
3368,William Wyler
3369,Henri Verneuil
3370,Ellen Kuras
3371,Hal Ashby
3372,John Guillermin
3373,Joseph Sargent
3374,Jule Dash
3375,Irving Pichel
3376,Marcel L'Herbier
3377,Fritz Lang
3378,Volker Schloendorff
3379,Danny Boyle
3380,Anthony Mann
3384,Joseph Sargent
3385,Nicholas Meyer
3386,Oliver Stone
3387,Paul Flaherty
3388,William Dear
3389,Alan Smithee
3390,Jim Goddard
3391,James Foley
3392,Susan Seidelman
3393,Tom McLoughlin
3394,Blake Edwards
3395,Robert Benton
3396,James Frawley
3397,Jim Henson
3398,Frank Oz
3399,Ken Kwapis
3400,Dick Zondag
3401,Bill L. Norton
3402,John Irvin
3403,Jerry Jameson
3404,James Cameron
3405,Roy Ward Baker
3406,Raoul Walsh
3407,Benoit Mariage
3408,Steven Soderbergh
3409,James Wong
3410,Christina Andreef
3412,Jean-Jacques Annaud
3413,Mimi Leder
3414,Henry King
3415,Andrei Tarkovsky
3417,Robert Siodmak
3418,Director Ridley Scott
3419,Harold Prince
3420,Norman Jewison
3421,John Landis
3422,Spike Lee
3423,Spike Lee
3424,Spike Lee
3425,Spike Lee
3426,Alex Winter
3427,Don Siegel
3428,Rod Lurie
3429,Nick Park
3430,Michael Winner
3431,Michael Winner
3432,Michael Winner
3433,J. Lee Thompson
3434,Allan A. Goldstein
3435,Billy Wilder
3436,Joel Schumacher
3437,Nardo Bonomi
3438,Steve Barron
3439,Michael Pressman
3440,Stuart Gillard
3441,John Milius
3442,Paul Michael Glaser
3443,Renny Harlin
3444,Newt Arnold
3445,Irvin Kershner
3446,Peter Chelsom
3447,Sidney Franklin
3448,Barry Levinson
3449,Leonard Nimoy
3450,Donald Petrie
3451,Stanley Kramer
3452,Andrzej Bartkowiak
3453,Mark Piznarski
3454,David Raynr
3455,Mark Hanlon
3456,Majid Majidi
3457,Keith Gordon
3458,Dorothy Arzner
3459,Ken Russell
3461,Harry Hook
3462,Charlie S. Chaplin
3463,Pawel Pawlikowski
3464,Alan Smithee
3465,Blake Edwards
3466,Ron Underwood
3467,Martin Ritt
3468,Robert Rossen
3469,Stanley Kramer
3470,Akira Kurosawa
3471,Steven Spielberg
3472,John Llewellyn Moxey
3473,Alain Tanner
3474,Louis Morneau
3475,George Stevens
3476,Adrian Lyne
3477,Allan Moyle
3478,Luis Valdez
3479,Richard Donner
3480,David Seltzer
3481,Stephen Frears
3483,Don Paul
3484,Rob Cohen
3485,Armando Crispino
3486,David MacDonald
3487,Don Paul
3489,Steven Spielberg
3490,Eugenio Martin
3491,David Beaird
3492,George Fitzmaurice
3494,Henry Hathaway
3495,Abbe Wool
3496,John Schlesinger
3497,Herbert Ross
3498,Alan Parker
3499,Rob Reiner
3500,Tsui Pak Lam
3501,Martin Ritt
3502,Koji Kawano
3503,Andrei Tarkovsky
3504,Sidney Lumet
3505,Roger Donaldson
3506,Ted Kotcheff
3507,Gene Saks
3508,Clint Eastwood
3509,Yuri Zeltser
3510,Gregory Hoblit
3511,Brian Robbins
3512,Bonnie Hunt
3513,William Friedkin
3514,Stanley Tucci
3515,Bobby Farrelly
3516,Richard Quine
3518,Wim Wenders
3519,Guy Hamilton
3520,William Asher
3521,Jim Jarmusch
3522,Giuliano Montaldo
3523,Francis Megahy
3524,Antoine Fuqua
3525,Neal Israel
3526,Ron Howard
3527,John McTiernan
3528,Barbra Streisand
3529,Bob Rafelson
3530,Alain Resnais
3531,Jon Jost
3533,Kon Ichikawa
3534,Danny Boyle
3535,Mary Harron
3536,Edward Norton
3537,Marek Kanievska
3538,Damien O'Donnell
3539,Julien Temple
3540,Alain Berliner
3541,Chris Browne
3542,Milton Moses Ginsberg
3543,Barry Levinson
3544,Bobcat Goldthwait
3545,Bob Fosse
3546,Robert Aldrich
3547,Stephen Frears
3548,Morton DaCosta
3549,Joseph L. Mankiewicz
3550,Steve McQueen (III)
3551,John Schlesinger
3552,Harold Ramis
3553,Davis Guggenheim
3554,Gina Prince
3555,Jonathan Mostow
3556,Sofia Coppola
3557,Bruce Robinson
3559,Charles Chaplin
3560,Nagisa Oshima
3562,Lisa Krueger
3563,Bharat Nalluri
3564,Brian Levant
3565,Matt Williams
3566,John Swanbeck
3567,Bruno Barreto
3568,Kevin Jordan
3569,Lars von Trier
3570,Deborah Warner
3571,Mike Figgis
3572,Adam Simon
3573,Louis Morneau
3574,Jonathan Winfrey
3575,John Keitel
3576,Michael Haneke
3577,Zalman King
3578,Director Ridley Scott
3580,Philip Haas
3581,Justin Kerrigan
3583,Terence Young
3584,Jean-Luc Godard
3585,Francis D. Lyon
3586,Taylor Hackford
3587,Robert Rodriguez
3588,Bob Rafelson
3589,Harald Reinl
3590,Martin Davidson
3591,Stan Dragoti
3592,Rene Laloux
3593,Roger Christian
3594,Nicholas Hytner
3595,Steve Rash
3596,Scott Alexander
3597,Peter M. Cohen
3598,Kenneth Branagh
3599,George Sidney II
3600,Norman Taurog
3601,Vincent McEveety
3602,Norman Taurog
3603,Bruce Kessler
3604,Mervyn LeRoy
3605,Michael Curtiz
3606,Stanley Donen
3607,Bernard McEveety
3608,Tim Burton
3609,Barbara Sonneborn
3610,John Rich
3612,Bryan Forbes
3613,David Mamet
3614,Andrew Bergman
3615,Eric Leighton
3616,Amy Heckerling
3617,Todd Phillips
3618,Woody Allen
3619,Floyd Mutrux
3620,Bart Freundlich
3621,Joel Bergvall
3622,Mel Brooks
3623,Brian DePalma
3624,Tom Dey
3625,Jon Reiss
3626,Peter Greenaway
3627,Herk Harvey
3628,David Miller
3629,Charles Chaplin
3630,Mario Bava
3631,Kelli Herd
3632,Charles Chaplin
3633,Peter R. Hunt
3634,John Frankenheimer
3635,Lewis Gilbert
3636,Patrice Chereau
3637,Agnes Varda
3638,Lewis Gilbert
3639,Guy Hamilton
3640,Abel Ferrara
3641,Charles Chaplin
3642,Albert Dekker
3643,Edward Ludwig
3644,Raoul Walsh
3645,Agnes Varda
3646,Raja Gosnell
3648,Val Guest
3649,Paul Schrader
3650,Bigas Luna
3651,Vicente Aranda
3652,Lucio Fulci
3653,Bruce Brown
3654,J. Lee Thompson
3655,Marco Ferreri
3656,Douglas Sirk
3658,Roy Ward Baker
3659,Val Guest
3660,David Schmoeller
3661,David Allen
3662,David DeCoteau
3663,Jeff Burr
3664,Jeff Burr
3665,David DeCoteau
3666,Charles Band
3667,Jerry London
3668,Alexandre Tarta
3669,Peter Hyams
3670,William A. Wellman
3671,Mel Brooks
3672,Joe Camp
3673,Joe Camp
3674,Joe Camp
3675,Michael Curtiz
3676,David Lynch
3677,Heidi Ewing
3678,Otto Preminger
3679,Penelope Spheeris
3680,Penelope Spheeris
3681,Sergio Leone
3682,Ted Post
3683,Ethan Coen
3684,Steve Kloves
3685,John Huston
3686,Joel Schumacher
3687,Rene Laloux
3688,Bob Clark (III)
3689,Bob Clark (III)
3690,James Komack
3691,Noel Black
3692,Richard W. Haines
3693,Lloyd Kaufman
3694,Michael Herz
3695,Michael Herz
3696,Fred Dekker
3697,John McTiernan
3698,Paul Michael Glaser
3699,John Carpenter
3700,John Sayles
3702,George Miller
3703,George Miller
3704,George Miller
3705,John Badham
3706,Alan Parker
3707,Adrian Lyne
3708,Mark L. Lester
3709,Bill Maher
3710,Craig R. Baxley
3711,Darrel James Roodt
3712,Michael Hoffman
3713,Richard Pearce
3714,Robert Mulligan
3715,Hugh Wilson
3716,Tom Holland
3717,Dominic Sena
3718,Albert Hughes
3719,Kenneth Branagh
3720,Shawn Bannon
3721,Alan Rudolph
3722,Boaz Davidson
3723,Kenneth Branagh
3724,Hal Ashby
3725,Ralph Bakshi
3726,Jean-Francois Richet
3727,Kathryn Bigelow
3728,Carl Franklin
3729,Gordon Parks
3730,Francis Ford Coppola
3731,Ivan Passer
3732,Robert Ben Garant
3733,James Bridges
3734,Sidney Lumet
3735,Sidney Lumet
3736,Billy Wilder
3737,David Miller
3738,Steven Spielberg
3739,Ernst Lubitsch
3740,Nick Broomfield
3741,Terrence Malick
3742,Sergei M. Eisenstein
3743,Robert Iscove
3744,Gordon Parks
3745,Don Bluth
3746,Jose Luis Cuerda
3747,Alison Maclean
3748,Woody Allen
3749,Raoul Ruiz
3751,Peter Lord
3752,Bobby Farrelly
3753,Roland Emmerich
3754,Des McAnuff
3755,Wolfgang Petersen
3756,James Ivory
3757,David R. Ellis
3758,Alfred Sole
3759,Bill Roberts
3760,John Landis
3761,Taylor Hackford
3763,Richard Franklin
3764,Richard Franklin
3765,Dennis Hopper
3766,Lance Hool
3767,Lance Hool
3768,Aaron Norris
3769,Michael Cimino
3770,Joseph Ruben
3771,Gordon Hessler
3772,Mario Bava
3773,Reginald Hudlin
3774,Doug McHenry
3775,Bob Cormack
3776,Hamilton Luske
3777,Joerg Buttgereit
3779,Richard Talmadge
3780,Kurt Neumann
3781,John Guillermin
3782,Gordon Parks
3783,Mike Hodges
3784,John G. Avildsen
3785,Keenen Ivory Wayans
3786,Jamie Babbit
3787,Zhang Yang
3788,Michelangelo Antonioni
3789,Sidney Lumet
3790,Greg Harrison
3791,Herbert Ross
3792,King Vidor
3793,Bryan Singer
3794,Miguel Arteta
3795,Jeremy Podeswa
3796,Po-Chih Leong
3797,Mary Lambert
3798,Robert Zemeckis
3799,Kunihiko Yuyama
3800,Francois Ozon
3801,Otto Preminger
3802,Geoff Murphy
3803,Albert Henderson
3804,Billy Wilder
3805,Steve Shill
3806,J. Lee Thompson
3807,Sam Wanamaker
3808,Vittorio De Sica
3809,Frank Oz
3810,Roger Donaldson
3811,Bruce Beresford
3812,Woody Allen
3813,Woody Allen
3814,Woody Allen
3816,Luis Puenzo
3817,Berit Nesheim
3818,George Marshall
3819,Juzo Itami
3820,Britt Allcroft
3821,Peter Segal
3822,Patrice Leconte
3823,James Cox
3824,Joan Chen
3825,David McNally (II)
3826,Paul Verhoeven
3827,Clint Eastwood
3829,John Forte
3830,Robert Lee King
3831,Nigel Cole
3832,Mario Bava
3833,Joseph Green
3834,Clint Eastwood
3835,John McKay
3836,Brian G. Hutton
3837,Don Coscarelli
3838,Don Coscarelli
3839,Don Coscarelli
3840,Stan Winston
3841,Roger Spottiswoode
3843,Robert Hiltzik
3844,Herbert Ross
3845,Roger Vadim
3846,James Signorelli
3847,Don  Edmonds
3848,Bruce Beresford
3849,Robert Siodmak
3850,Lee H. Katzin
3851,Lionel Coleman
3852,Jenniphr Goodman
3853,Gary Winick
3854,Max Farberboeck
3855,Frederic Fonteyne
3857,Chuck Russell
3858,John Waters
3859,Fenton Bailey
3860,Myles Connell
3861,Howard Deutch
3862,Gerard Stembridge
3863,Tarsem Singh
3864,Takao Okawara
3865,Spike Lee
3866,Billy Wilder
3867,James D. Stern
3868,David Zucker
3869,David Zucker
3870,Sam Wood
3871,George Stevens
3872,Joseph L. Mankiewicz
3873,Elliot Silverstein
3874,Chantal Akerman
3875,Terence Fisher
3876,Phil Roman
3877,Jeannot Szwarc
3878,Leslie Norman
3879,Christian Duguay
3880,Aiyana Elliott
3881,Todd Phillips
3882,Peyton Reed
3883,Chi Moui Lo
3884,J.J. Abrams
3885,Valerie Breiman
3886,Robert Greenwald
3887,Richard Schenkman
3888,Tamra Davis
3889,Doug Aarniokoski
3891,Steven Jacobson
3893,Neil LaBute
3894,Benito Zambrano
3895,Joe Charbanic
3896,Christopher McQuarrie
3897,Cameron Crowe
3898,Antoine Fuqua
3899,Charles Chaplin
3900,Rob Schmidt
3901,Bruce Paltrow
3902,Carlos Saura
3903,Jon Shear
3905,Craig Mazin
3906,Stephen Hopkins
3907,John Leekley
3908,John Ottman
3909,Fina Torres
3910,Lars von Trier
3911,Christopher Guest
3912,Ron Howard
3913,Jason Priestley
3914,Greg Berlanti
3915,Lawrence Trilling
3916,Boaz Yakin
3917,Clive Barker
3918,Tony Randel
3919,Anthony Hickox
3920,Chris Mancini
3921,Robert Lee King
3922,William Asher
3923,Edward Bernds
3924,Don Weis
3925,Jim Jarmusch
3926,Irwin Allen
3927,Richard Fleischer
3928,Charles Barton
3929,Edward Cline
3930,Jack Arnold
3931,Ray Kellogg
3932,James Whale
3933,Ray Kellogg
3934,Kurt Neumann
3936,Joel Schumacher
3937,Gary Fleder
3938,Amy Holden Jones
3939,Deborah Brock
3940,Sally Mattison
3941,Carol Frank
3942,Jim Wynorski
3943,Spike Lee
3944,Dein Perry
3946,Stephen T. Kay
3947,Stephen T. Kay
3948,Jay Roach
3949,Darren Aronofsky
3950,Joel Schumacher
3951,Raymond De Felitta
3952,Rod Lurie
3953,Robert Altman
3954,Jason Alexander
3955,Reginald Hudlin
3956,Janusz Kaminski
3957,Tom Laughlin
3958,Tom Laughlin
3959,Simon Wells
3960,Steve Beck
3961,Luca Bercovici
3962,Albert Band
3963,Charles Walters
3964,James Algar & Clyde Geronimi
3965,Lewis Milestone
3966,Edgar G. Ulmer
3967,Stephen Daldry
3968,Harold Ramis
3969,Mimi Leder
3970,Lucio Fulci
3971,Lang Elliott
3972,Chia-Liang Liu
3973,Joe Berlinger
3974,Uli Edel
3975,Ryan Thomas
3976,Denys Arcand
3977,McG
3978,Robert Redford
3979,Steven Brill
3980,George Tillman Jr.
3981,Antony Hoffman
3982,Gurinder Chadha
3983,Kenneth Lonergan
3984,Guy Hamilton
3985,John Sturges
3986,Roger Spottiswoode
3987,Don Roos
3988,Ron Howard
3989,Kevin Macdonald
3990,Stig Bergqvist
3991,Kevin Lima
3992,Giuseppe Tornatore
3993,Philip Kaufman
3994,M. Night Shyamalan
3995,Bradley Rust Gray
3996,Ang Lee
3997,Courtney Solomon
3998,Taylor Hackford
3999,Martin Campbell
4000,Roger Donaldson
4001,Andrew Davis
4002,John Hughes
4003,John Hughes
4005,John Glen
4006,Borja Manso
4007,Oliver Stone
4008,Oliver Stone
4009,Oliver Stone
4010,Walter Hill
4011,Guy Ritchie
4012,David Seltzer
4013,Yahoo Serious
4014,Lasse Hallstroem
4015,Danny Leiner
4016,Mark Dindal
4017,Harry Moses
4018,Nancy Meyers
4019,Gus Van Sant
4020,Sam Raimi
4021,Julian Schnabel
4022,Robert Zemeckis
4023,Brett Ratner
4024,Terence Davies
4025,Donald Petrie
4026,Myung-se Lee
4027,Ethan Coen
4028,Maggie Greenwald
4029,David Mamet
4030,Po Chih Leong
4031,Billy Bob Thornton
4032,Barry Levinson
4033,Roger Donaldson
4034,Steven Soderbergh
4035,Michael Winterbottom
4036,E. Elias Merhige
4037,David Mamet
4038,John Dahl
4039,John Huston
4040,Ha Myeong-Jung
4041,Taylor Hackford
4042,Felipe Cazals
4043,James Foley
4044,Don Hulette
4045,Tom Gries
4046,William Wyler
4047,Ronald F. Maxwell
4048,Anthony Drazan
4049,Frank Perry
4050,Ted Nicolaou
4051,Jamie Nolan
4052,Peter Howitt
4053,George Gallo
4054,Lee Seung-ryeol
4055,David Fincher
4056,Sean Penn
4057,Dale Bradley
4059,Anne De Salvo
4060,Jonathan Kaplan
4061,Milos Forman
4062,Donald Petrie
4063,Norman Rene
4064,Jack Hill
4065,Jack Hill
4066,Hiroshi Nishikiori
4067,Tony Bill
4068,Isamu Nakae
4069,Clint Cowen
4070,Nadia Tass
4072,Liv Ullmann
4073,Adam Brooks
4074,Volker Schloendorff
4076,Neil Turitz
4077,Dominik Mol
4078,Mike Newell
4079,Carl Gottlieb
4080,Charles Shyer
4081,Lyndall Hobbs
4082,Barbet Schroeder
4083,John Flynn
4084,Tony Scott
4085,Martin Brest
4086,Jim McBride
4087,Feng Xiaogang
4088,Ben Bolt
4089,Cheech Marin
4090,Jerry Rees
4091,Steve Rash
4092,Steve De Jarnatt
4093,Steve Carr
4094,Michael Apted
4095,Richard Attenborough
4096,Christian Gonzalez
4097,Jeff Fisher
4098,Zack Snyder
4099,Brian Keith
4100,Michael Schultz
